translator,family,language,conversational_cosine,conversational_bleu,conversational_ter,conversational_embedding,cultural_cosine,cultural_bleu,cultural_ter,cultural_embedding,idiomatic_cosine,idiomatic_bleu,idiomatic_ter,idiomatic_embedding,technical_cosine,technical_bleu,technical_ter,technical_embedding,legal_cosine,legal_bleu,legal_ter,legal_embedding,emotional_cosine,emotional_bleu,emotional_ter,emotional_embedding,topical_cosine,topical_bleu,topical_ter,topical_embedding
google,germanic,no,0.9930826067423874,78.60878880302933,15.557939914163091,0.920805037021637,0.9887425426316816,76.915242659943,11.997019374068554,0.9644560813903807,0.9925091188800336,82.51985955116629,11.417058428475489,0.9612531065940856,0.9928406834375968,86.25576955021144,7.987470634299139,0.979052186012268,0.9904223784535132,74.8505739489096,14.855244423350737,0.945784330368042,0.99425494055762,74.14973909271995,14.909638554216867,0.9640265703201294,0.991975378450472,78.88332893432994,12.787395221428978,0.9558962186177572
google,germanic,sv,0.993092562669688,77.80435795483167,15.7725321888412,0.91748046875,0.9901459650719024,80.31852741816581,10.581222056631892,0.9658215045928956,0.991439777490692,81.62990976628782,11.55137676292814,0.9533419609069824,0.9924792440040008,85.9002658765776,7.361002349256067,0.9850700497627258,0.9909588052083144,74.86183416900577,14.712861888941624,0.9491633772850036,0.9943540673792124,74.14233015644844,14.959839357429718,0.959151327610016,0.9920784036373016,79.1095375568862,12.489805767338106,0.955004781484604
google,slavic,bg,0.9883030233745066,65.11400103253031,25.858369098712448,0.8734877705574036,0.9854897038164012,70.99865188942803,17.362146050670642,0.9501574635505676,0.9855509709447466,71.41700898850071,18.87172599059772,0.9235662221908568,0.9863828732836702,75.80792646107956,14.408770555990602,0.9693542718887328,0.9877558510145706,68.93070252270192,18.462268628381583,0.9339593648910522,0.9915576816455864,63.10723814503647,22.640562248995984,0.9440059065818788,0.987506684013247,69.2292548398795,19.60064042889149,0.9324218332767488
google,slavic,cs,0.9881886332156752,62.79332048395565,26.71673819742489,0.8648234605789185,0.9828968948590484,60.35488063487247,26.67660208643815,0.9472863674163818,0.9851257420033952,67.21271397697909,22.9012760241773,0.9272699952125548,0.9836646361849932,72.91132850195666,16.67971808927173,0.9608033895492554,0.9843525668779852,62.174327830582016,25.58139534883721,0.9234960079193116,0.9912687269321506,61.30346366674587,24.497991967871485,0.9474053978919984,0.985916200012208,64.4583391825153,23.8422869523368,0.9285141030947368
google,slavic,hr,0.9891941696423736,67.23366949779808,22.96137339055794,0.8774803280830383,0.9826911166261588,65.81628670493174,20.715350223546945,0.9459230899810792,0.9816539484963376,67.55175465012465,21.893888515782404,0.9071103930473328,0.9843097860779292,72.83581120914742,16.67971808927173,0.9547468423843384,0.9840371241697952,62.20572483780479,24.774560987185573,0.921524941921234,0.9910472346076484,62.83877008024608,22.991967871485944,0.9366275668144226,0.985488896603374,66.41366949667547,21.669476512971755,0.9239021937052408
google,slavic,pl,0.986171004720762,57.01442714915456,31.97424892703863,0.838798999786377,0.9769218177939476,50.18150896532136,36.66169895678093,0.928713083267212,0.9748820941643832,53.422821681006575,32.97515110812626,0.8756577372550964,0.9810233010695328,65.80819425146188,21.1433046202036,0.9632705450057985,0.9833971209807036,56.21812116896288,28.52396772662553,0.9040853977203368,0.9868619222622906,54.81961491346929,28.86546184738956,0.9213731288909912,0.9815428768319366,56.24411468822942,30.02397219769408,0.9053164819876351
google,slavic,ru,0.9854357180505174,58.04919500054853,31.86695278969957,0.8284920454025269,0.9777301223984628,58.26320841561055,30.77496274217585,0.9307570457458496,0.9716279302421492,53.81184663854378,32.77367360644728,0.8535383343696594,0.9793727780516384,64.25043165013061,22.004698512137825,0.9619195461273192,0.982857928295136,59.329283440431375,27.100142382534408,0.912741720676422,0.9892006169776248,58.38001048320565,27.40963855421687,0.9223453402519226,0.9810375156692548,58.68066260474507,28.655011431201967,0.9016323387622832
google,slavic,sk,0.9873443377438318,60.613154512838776,28.21888412017168,0.8481643199920654,0.9814240154761372,59.24617669119122,26.90014903129657,0.9355574250221252,0.9840251749152544,62.08789941266037,26.12491605104097,0.9183624386787416,0.9839794516988098,71.41243314624796,18.40250587314017,0.9619904160499572,0.9844345155828464,63.57913439465235,25.296630280018984,0.9358862042427064,0.9903767732538764,58.992069596039215,26.20481927710843,0.9302266836166382,0.9852640447784594,62.655144625604976,25.191317438796133,0.9216979146003724
google,slavic,sl,0.9884128935383706,61.86170666110791,26.502145922746784,0.8514760732650757,0.9808233543898948,60.29592963662474,25.78241430700447,0.9350107312202454,0.9786558162492632,60.49369739457203,28.34116856950974,0.8882947564125061,0.983751889859196,70.86226689491723,17.69772905246672,0.9626492857933044,0.9857534651572746,61.885432143454,25.0593260560038,0.9300110340118408,0.9903456140829264,61.48607189857273,24.146586345381525,0.9353719353675842,0.9846238388794876,62.814184104874776,24.58822837551884,0.9171356360117594
google,slavic,sr,0.9923433567286338,70.5101119996276,20.815450643776824,0.8936639428138733,0.9841094490783876,69.71604301590638,17.6602086438152,0.9446083903312684,0.9859449015008348,72.37262338492908,18.401611820013432,0.9298056960105896,0.9863266967589418,74.3289218960844,15.19185591229444,0.9666961431503296,0.9845727597385644,62.754372423316624,23.96772662553393,0.9252610206604004,0.9923162909084208,66.54067213964687,20.883534136546185,0.9499917030334472,0.9876022424522972,69.37045747658516,19.48673129699667,0.9350044826666514
google,slavic,uk,0.9884066103044236,63.63122938910482,27.038626609442066,0.8473981618881226,0.977764346145789,58.95083661922017,27.34724292101341,0.9343467950820924,0.9803427675204108,60.47566403113883,25.654801880456684,0.9015220403671264,0.9800568415715244,66.66747851675964,20.12529365700861,0.956493616104126,0.981070039818469,58.70147089437017,27.005220692928333,0.9022946357727052,0.9896702615314158,57.18895979172143,27.710843373493976,0.931861162185669,0.9828851444820056,60.93593987371918,25.81367152239052,0.9123194018999736
google,semitic,ar,0.989751167417942,71.94728459146752,19.313304721030043,0.9003175497055054,0.984143495277674,69.65263500798355,17.73472429210134,0.952517032623291,0.9850020930560296,70.24539468032562,20.34922766957689,0.8922901749610901,0.9818223188962628,70.81046712635126,17.149569303054033,0.9503707885742188,0.9858222954163376,63.15070742850689,23.825344091124823,0.9263734221458436,0.9902782145718172,62.68648196444458,23.795180722891565,0.93436598777771,0.9861365974393438,68.08216179984657,20.361225133296447,0.9260391592979432
google,semitic,iw,0.990816143941381,73.52125320686059,18.56223175965665,0.8973588347434998,0.9871567726114648,75.03435390259017,14.97764530551416,0.9557201266288756,0.9876873205516428,71.3695770856016,19.341840161182,0.9304057955741882,0.9839649869040784,73.5253167052563,15.896632732967896,0.9628356695175172,0.9869787158311574,64.13681095070537,22.971048884670147,0.9192147254943848,0.9907854870742662,65.88499395192845,20.883534136546185,0.941357433795929,0.9878982378189984,70.57871763382374,18.772155496756174,0.9344820976257324
google,semitic,mt,0.9953018326702172,81.40724177086385,12.23175965665236,0.936059594154358,0.992660971098701,83.18848064685587,9.761549925484353,0.9800439476966858,0.9934632160195442,83.19855361386313,10.476830087306915,0.9694971442222596,0.9914935366312336,83.13031125804065,9.866875489428349,0.9839799404144288,0.9935100604475536,79.92459530234744,12.244897959183673,0.967308759689331,0.9932159051608068,72.40688923834969,16.164658634538153,0.9519797563552856,0.9932742536713428,80.54267863838676,11.791095292098966,0.9648115237553916
google,east_asian,ja,0.9792021498924736,46.02323595627919,44.742489270386265,0.7765353322029114,0.9731905846517164,50.98209613484869,33.97913561847988,0.9300765991210938,0.9725553713933102,46.511487172898654,42.64607118871726,0.8497398495674133,0.9772549278476654,58.434401125871474,28.191072826938136,0.9696451425552368,0.9807258537996634,53.77795033470233,29.046037019458947,0.9159403443336488,0.9852199028230486,47.60249675936144,37.09839357429719,0.8974890112876892,0.978024798401313,50.55527791399363,35.95053324971295,0.8899043798446655
google,east_asian,ko,0.9825935415478771,44.70970747320693,43.56223175965665,0.7823725938796997,0.9771447478781072,53.01167975933716,32.93591654247392,0.9359585046768188,0.9731842765298624,52.47495598436639,35.661517797179314,0.8686243295669556,0.977325571731468,61.19687991828712,26.311667971808927,0.9690143465995787,0.9805441294582916,52.04158468119532,30.849549121974373,0.9105561971664428,0.9853047857376824,48.90987994074749,37.95180722891566,0.90311998128891,0.9793495088138814,52.057447959523394,34.54544840366814,0.894940992196401
google,east_asian,zh-CN,0.9826451712506604,52.38757346215455,37.01716738197425,0.818970799446106,0.9726272753730122,48.8455155231837,37.48137108792847,0.9155235886573792,0.9655553169275956,42.05452810307877,47.14573539288113,0.8122659921646118,0.980122663963828,64.50956910823461,24.0407204385278,0.9672341346740724,0.9780163546463472,49.089032933212486,34.9311817750356,0.9046984910964966,0.9839833850114512,45.22975947344745,38.80522088353413,0.8854002952575684,0.9771583611954824,50.35266310055193,36.570232826646894,0.8840155502160391
google,south_se_asian,bn,0.9924701722299336,72.71473762353867,19.742489270386265,0.9013838171958924,0.9769950359848084,63.35015224780653,23.62146050670641,0.9239057898521424,0.979225305592296,62.85286846194337,25.654801880456684,0.8742232322692871,0.9838797809562012,75.42532725522094,16.91464369616288,0.9752872586250304,0.9883111621984144,69.42780738740802,18.55719031798766,0.9493373036384584,0.98548891172708,56.43080811458734,29.41767068273092,0.8870527148246765,0.9843950614481222,66.70028351508417,22.31804272573847,0.9185316860675812
google,south_se_asian,hi,0.9879801318387528,63.3015816787515,28.6480686695279,0.8519032001495361,0.9824248441370588,64.26206945937186,26.37853949329359,0.9403070211410522,0.9708731142425452,49.37853631669008,40.094022834116856,0.8068383932113647,0.9889026838134553,76.69706005836524,13.9389193422083,0.9780161380767822,0.989264100615827,71.19974915504292,16.421452301850973,0.9480184316635132,0.9873490581435266,56.40046685466978,29.11646586345381,0.911091446876526,0.9844656554651944,63.53991058714857,25.766244750741908,0.9060291051864624
google,south_se_asian,id,0.986454792129964,59.805593811453306,28.75536480686695,0.8577295541763306,0.9735594510663352,58.727878709247314,24.44113263785395,0.9093071222305298,0.9671963702982906,54.08060170781165,31.967763599731363,0.7807631492614746,0.9787410413394376,65.4376800918572,21.69146436961629,0.9616734981536864,0.9803592981541852,53.53872538554782,29.046037019458947,0.9109432697296144,0.982079618599042,55.38918978552796,29.61847389558233,0.8767529129981995,0.9780650952645424,57.82994491524087,27.58670605485164,0.8828615844249725
google,south_se_asian,ms,0.9891064706950772,64.84000721687224,24.67811158798284,0.877278745174408,0.9762284348140376,61.04588180666303,23.62146050670641,0.9068667888641356,0.977717129518224,64.17703399112374,24.244459368703826,0.863971471786499,0.980601942682396,67.22778027282185,19.42051683633516,0.9619815945625304,0.9861081287023716,66.2428574753362,19.743711438063595,0.94662606716156,0.9825640155980612,60.04449117398359,25.552208835341368,0.8821356892585754,0.9820543536683614,63.92967532280011,22.876744762188864,0.9064767261346182
google,south_se_asian,ta,0.986856675680078,57.24506095210803,33.798283261802574,0.8445502519607544,0.9756466442503546,58.10764453700767,28.53949329359165,0.9168523550033568,0.9839927569249408,62.20231927921834,27.199462726662187,0.9151924252510072,0.9805312660302604,67.4969310209982,19.42051683633516,0.954606831073761,0.98452412850159,62.92332500740211,23.398196487897486,0.9352482557296752,0.9853274298592614,51.3038211475336,33.734939759036145,0.9012173414230348,0.9828131502077474,59.87985032404466,27.681815394220862,0.9112779100735984
google,south_se_asian,te,0.9866175035674226,58.15817335322453,31.86695278969957,0.8517723083496094,0.9855070930050164,68.8121767275861,19.895678092399404,0.9609118700027466,0.9843606852844782,62.13582674731499,26.729348556077905,0.9240596294403076,0.9844151195892316,73.62991847080629,16.20986687548943,0.9707595109939576,0.9852235025137708,63.38776877625556,23.25581395348837,0.9436282515525818,0.98448847858443,54.35783903202334,30.070281124498,0.918358564376831,0.9851020637573916,63.41361718453513,24.671323565275447,0.9282483557860056
google,south_se_asian,th,0.9840765638542528,50.72468144668906,35.622317596566525,0.8260000348091125,0.9758938289383694,54.44343477884658,27.79433681073025,0.9239255785942078,0.9760750929888532,56.77634192346389,30.89321692411014,0.8733564019203186,0.9705750951851884,56.35064544463,27.564604541895065,0.9327607154846193,0.975120923448554,39.99023256357046,41.81300427147603,0.8799850344657898,0.9842093909101473,43.912189929908834,36.847389558232926,0.8842079639434814,0.9776584825542276,50.36625434785147,33.422478283835154,0.8867059548695883
google,south_se_asian,ur,0.9923234410364944,72.1319430989569,20.493562231759658,0.8968511819839478,0.9805483669883456,66.7680804293792,22.42921013412817,0.9400710463523864,0.984167314084648,68.66792787623756,21.96104768300873,0.910783052444458,0.9852208154139448,73.82229667296889,16.8363351605325,0.9705992937088012,0.9881647300891778,70.28361750264506,18.035121025154247,0.9391533732414246,0.9900143511693354,59.61842624020007,26.5562248995984,0.9247000813484192,0.9867398364636578,68.54871530339794,21.05191685569695,0.9303596715132396
google,south_se_asian,vi,0.98578410423615,59.993969444346,28.54077253218884,0.851519763469696,0.9772676073896862,59.1845394280176,24.29210134128167,0.931638479232788,0.9736934915736,58.91479533632769,28.744123572867696,0.8593814969062805,0.979890976630106,66.41489223442056,20.6734534064213,0.9556750655174256,0.98305553081784,60.52839905616015,24.58471760797342,0.9075638055801392,0.9869393578343996,56.44435165576644,26.305220883534137,0.9174566864967346,0.981105178080297,60.24682452583975,25.52339822404451,0.903872549533844
google,turkic,az,0.9870727635137594,59.09434119601632,31.223175965665234,0.8378379344940186,0.9683504778789078,51.11504564289906,35.991058122205665,0.8778396844863892,0.9790928862259288,57.926013606179474,31.69912693082606,0.8699057102203369,0.9820013076407084,68.09515260029707,20.12529365700861,0.9539514780044556,0.98269219934373,58.49287410286305,27.81205505457997,0.916504442691803,0.986183913961446,52.17371451690191,32.1285140562249,0.8872760534286499,0.9808989247607466,57.81619027752615,29.829870631085072,0.8905525505542755
google,turkic,kk,0.9852506140148224,55.495936704959306,33.69098712446352,0.8106889128684998,0.9655459454509272,47.74200905526504,38.82265275707898,0.8780552744865417,0.9732546549113772,49.36809221361484,39.6910678307589,0.8357906341552734,0.9761186838104782,61.51033412838407,26.233359436178542,0.9413743615150452,0.9790916916436484,54.12656320362908,31.70384432842905,0.8862962126731873,0.9812867893032264,44.88427486591417,39.65863453815261,0.8624995946884155,0.97675806318908,52.18786836196108,34.966757669176936,0.8691174983978271
google,turkic,tr,0.9869891575252951,55.88371855715292,32.93991416309013,0.8353597521781921,0.9728758704714136,53.39638633113622,31.5946348733234,0.9072317481040956,0.9746513622495028,56.98617807514492,32.16924110141034,0.8452286720275879,0.9856076951501008,72.1116833797178,16.601409553641346,0.96217679977417,0.985877318655654,60.57175901003024,25.86616041765544,0.9117640852928162,0.9849824137229362,54.94913065260519,30.77309236947791,0.8905332684516907,0.981830636295817,58.983142667631206,28.32407541309976,0.8920490543047587
google,turkic,uz,0.9850293007865176,52.87627668049768,37.1244635193133,0.8132328987121582,0.9706707466996062,51.89971655668116,34.2026825633383,0.8916116952896118,0.9746376460117154,52.9337964143791,35.72867696440564,0.8492816686630249,0.9747516013127462,61.12496866965139,26.938136256852,0.9328139424324036,0.9808082925338192,55.965651866367416,30.612244897959183,0.896563708782196,0.9831306988354984,47.03464623836735,34.78915662650602,0.8808196783065796,0.9781713810299838,53.63917607099069,33.23256013806241,0.877387265364329
google,uralic,et,0.9916396381878708,68.80430295001851,23.17596566523605,0.8775988221168518,0.9754205730051289,60.721623794807776,25.037257824143072,0.9202964901924132,0.9812957813961822,64.36462741612974,24.51309603760913,0.8799195885658264,0.981015012421732,69.56475834312405,18.71574001566171,0.9595274925231934,0.9839620110510656,60.64804688678303,26.672994779307075,0.9171695113182068,0.98801652691644,59.48044274089046,25.953815261044177,0.918998658657074,0.98355825716307,63.9306336886256,24.01147826383353,0.912251760562261
google,uralic,fi,0.9889669279162228,68.92838920225134,23.49785407725322,0.8759118914604187,0.9716702510915802,60.17056240367442,25.6333830104322,0.9038160443305968,0.9802533063297828,66.33980226584474,21.96104768300873,0.8727068901062012,0.9787590632028976,65.57488120395439,20.43852779953015,0.9383316040039062,0.9789876745453506,51.19447702728947,32.74798291409587,0.8904080986976624,0.9863408813968452,57.4755490855445,27.359437751004016,0.8918512463569641,0.9808296840804464,61.61394353142648,25.27303887255403,0.8955042958259583
google,uralic,hu,0.9890622913581468,61.84378724691514,29.399141630901287,0.8559004068374634,0.9709714720428464,54.936627498017536,29.880774962742173,0.8974423408508301,0.9764874663361552,60.351419200217535,28.475486903962388,0.8572028279304504,0.9808152354862544,67.76022924582993,19.42051683633516,0.962058424949646,0.9807550804983411,54.34576883804616,32.36829615567157,0.8911912441253662,0.9853762894709036,52.2737734577784,31.576305220883533,0.9005102515220642,0.980577972532108,58.585267581134126,28.520086951749352,0.8940509160359701
